filename	timestamp	sentence
8.srt	00:04:51.430 --> 00:05:03.480	Is it his biological or physical being or also, there is something beyond the man that transcends his immanence, his immediate biological or physical material surrounding.
8.srt	00:05:11.409 --> 00:05:14.099	So, that is something which we come to realize when we try to ponder upon, try to understand or try to answer this question what I am.
8.srt	00:05:14.099 --> 00:05:28.990	So, the journey of man or his intellectual search for answering this question who am I does not lie merely on this simple understanding of biological or physical being, but also, something that transcends.
8.srt	00:05:29.250 --> 00:05:34.139	And this is what that transcends Tagore considered as a mystery.
8.srt	00:05:42.100 --> 00:05:53.220	So, according to Ravindranath Tagore, the primary or the basic or the fundamental responsibility or search in manís life is to unravel this mystery of something which transcends his immediate biological or physical surroundings.
8.srt	00:05:53.710 --> 00:06:15.769	And throughout the centuries in Rabindranath Tagore, man is continuously making his effort to understand this mystery of something which transcends and that leads to some of the fundamental question of origin of man, origin of human being, what is the history, what are the moment.
8.srt	00:06:16.050 --> 00:06:30.050	And in what ways human being tries to understand himself and develop a relationship between something which is beyond his immediate biological self to the nature, to the society, to the other human being.
8.srt	00:06:30.360 --> 00:06:40.210	And that creative relationship between the man and his or her immediate surroundings, be it nature or other human being leads to realization of the self.
8.srt	00:06:40.210 --> 00:06:42.410	And in this attempt.
8.srt	00:06:46.310 --> 00:07:06.069	So, the real task for man is then to understand his self and to understand his self, he needs to unravel this mystery which is something that transcends the physical and biological being of the self and this point will come again in a moment.
8.srt	00:07:06.290 --> 00:07:16.689	So, that is the understanding of man and this becomes the basis on which his philosophy about some samaj, swadeshi samaj, nationalism.
8.srt	00:07:17.089 --> 00:07:33.560	cosmopolitanism, whole philosophical artifacts in Rabindranath Tagore's thought lies in this basic understanding of man in search of this mystery in his or her physical biological being.
8.srt	00:07:33.850 --> 00:07:52.889	So, that is remain very fundamental and that is why many of you might have come across his song, many of his songs where he expressed the uncompromised freedom or unconditional freedom for the expression of human or individual creativity.
8.srt	00:07:54.200 --> 00:08:17.580	The idea is the very search for understanding the mystery of life or human being, rest on this uncompromised freedom that is given to individual to realize, to experience, to understand this mysterious existence in himself which lies behind, which lies besides his physical or biological being.
8.srt	00:08:25.910 --> 00:08:32.889	So, to realize that he wants to individual to have complete uncompromised unconditional freedom to explore to understand such mystery.
8.srt	00:08:32.889 --> 00:08:52.279	Ramin Nand Tagore also, believes that the whole social, political, economic, cultural system or community or solidarity emerge out of this mutual understanding and respect, cooperation and love.
8.srt	00:08:57.220 --> 00:09:06.120	And that will ultimately, lead to a more robust, more intimate relationship between man and the nature and men and the men.
8.srt	00:09:06.120 --> 00:09:17.659	And that is what he focused more than the organized rational scientific organization to perpetuate one's narrow individual self-interest.
8.srt	00:09:17.929 --> 00:09:25.779	So, that is something which Ravindranath Tagore focuses on his ideas on men.
8.srt	00:09:25.779 --> 00:09:28.610	So, he further goes on and writes that.
8.srt	00:09:29.409 --> 00:09:40.629	So, man and his creative unity and expression is at the centre of his thought about Swaraj, Samaj, Swadeshi Samaj, nationalism and cosmopolitanism as I was explaining.
8.srt	00:09:40.940 --> 00:09:54.810	So, the idea of man and the creative unity of man with nature and the other human being and the expression of that creativity is something which is central to his notion on Swaraj, Samaj, Swadeshi Samaj, nationalism and cosmopolitanism.
8.srt	00:09:54.840 --> 00:10:02.990	And this understanding of man in search of unravelling this mystery in his or her existence is two-dimensional.
8.srt	00:10:02.990 --> 00:10:06.279	One is more futuristic and the other.
8.srt	00:10:07.319 --> 00:10:22.919	is social, futuristic is that man, if he or she submits himself or herself to something which is imposed whether by society, by religion or by the forces which is outside himself or herself.
8.srt	00:10:24.129 --> 00:10:35.209	That deny him or her the potentiality or the opportunity to understand himself or understand the true meaning of his or her existence.
8.srt	00:10:35.679 --> 00:10:46.860	So, he want the modern man, the religion of man, the essay he wrote and he explored this point more systematically there that the task of man is to realize.
8.srt	00:10:47.149 --> 00:11:04.819	or to understand the existence of his or her truth that he or she can realize only, when he or she free himself or herself from bondage or conditionalities of all kind be it social, political, economic, cultural, religious or whatever.
8.srt	00:11:05.090 --> 00:11:13.840	So, the ultimate objective of individual or man life is to realize his true being, the meaning of his or her life.
8.srt	00:11:14.169 --> 00:11:20.449	So, it is a more, it is on the one hand, he wanted the modern man to understand this.
8.srt	00:11:21.080 --> 00:11:31.789	By that, he also means that that kind of man will not try to just imitate or borrow the idea from other context, from other tradition.
8.srt	00:11:31.789 --> 00:11:49.289	That is also not mean that he will remain very narrow or in a very fundamental sense, indigenous kind of, indigeneity or rooted to his or her own self.
8.srt	00:11:54.080 --> 00:12:16.929	So, he was willing and in many of his expressions and ideas about science or education or economy, we will see he is willing or he is accommodating the ideas from other traditions and that he wants as a kind of creative unity or creative accommodation or cooperation with other tradition, other cultures.
8.srt	00:12:17.259 --> 00:12:28.259	But he wanted the man to understand this fundamental or basic truth of his existence and so, in search of that realization.
8.srt	00:12:30.250 --> 00:12:41.189	that understanding, he wants complete freedom or and that is applicable in many issues even in contemporary times.
8.srt	00:12:41.589 --> 00:12:46.769	So, one dimension of his idea on man is more futuristic.
8.srt	00:12:46.769 --> 00:12:55.729	It wants a new kind of man trying to search his true meaning and the second is more about the social.
8.srt	00:12:55.729 --> 00:12:59.359	How this man will realize his or her true nature.
8.srt	00:13:01.619 --> 00:13:11.599	unless it also, understand his self in cooperation, in love, in intimate relationship with other human in the society.
8.srt	00:13:11.959 --> 00:13:20.969	And therefore, if you remember, the first lecture, when he was discussing about nationalism, he considered Indiaís problem is not political, but social.
8.srt	00:13:21.479 --> 00:13:21.679	Why?
8.srt	00:13:21.679 --> 00:13:31.699	Because the social organization is based on cooperation, based on self-sacrifice, based on understanding or mutually respecting the.
8.srt	00:13:32.359 --> 00:13:34.299	needs and the existence of other.
8.srt	00:13:34.679 --> 00:13:43.129	And therefore, he believes that this man who tries to understand his self can only understand it in relationship with the other.
8.srt	00:13:43.129 --> 00:13:53.549	So, in this point, one is to understand this larger heuristic principle of his time, where this relations between immanence and transcendence.
8.srt	00:13:53.599 --> 00:14:00.929	Immanence is something more immediate and transcendence is something which is beyond.
8.srt	00:14:04.440 --> 00:14:19.570	This is something which is there in other thinkers certainly, in Aurobindo Ghosh, we are going to discuss even in Vivekananda, partly in Iqbal and Mohandas Karamchand Gandhi and many European thinkers as well.
8.srt	00:14:19.830 --> 00:14:35.190	So, this dichotomy, this heuristic principle of immanence and transcendence is also, there and some, he used it very creatively to understand the role of man in the society or in the society.
8.srt	00:14:35.610 --> 00:14:49.230	So, this views on man in Tagore is expressed in many of his lectures and essays like man or supreme man or the, sorry, it should be religion of man, religion of man or manís universe.
8.srt	00:14:49.539 --> 00:15:01.490	So, on these essays and certainly, more systematically, he explained in the religion of man, his views on man.
8.srt	00:15:01.519 --> 00:15:09.019	So, in these essays, you can find out Ravindranath Tagoreís views on man.
8.srt	00:15:09.120 --> 00:15:17.649	Now, while describing the human nature or human characteristic, he takes into account both the moral and the spiritual aspects of human.
8.srt	00:15:18.069 --> 00:15:18.419	nature.
8.srt	00:15:18.419 --> 00:15:37.029	For Tagore, man is inherently moral or ethical and that reflects his true nature, that reflects something which is beyond and that moral and ethical part of man can be explained not by his physical biological being, but something which is deep inside his or her existence.
8.srt	00:15:37.029 --> 00:15:43.879	So, in Tagore's views or perception of man, this moral or ethical side of man.
8.srt	00:15:49.019 --> 00:16:12.879	If it is allowed to express itself without any restriction and without any kind of hindrance from the outside, then he or she will be able to realize his self or herself, but also, contribute in the betterment of the society or in the collective life of his or her society or community.
8.srt	00:16:21.720 --> 00:16:32.029	So, Ramin Nath Tagore is in a sense, too radical, too radical in his understanding of the man or the individual or individual freedom and the role of individual freedom for the realization of his self and also, for the betterment of the society.
8.srt	00:16:32.319 --> 00:16:48.909	So, for Tagore, this innate nature of human being that is moral and spiritual must be cultivated and it should be allowed to be cultivated without any restrictions, without any conditions from the outside forces be it society or the state.
8.srt	00:16:49.000 --> 00:16:52.230	So, Tagore, then also, talks about this dual nature.
8.srt	00:16:52.620 --> 00:16:55.129	or what is called duality in manís nature.
8.srt	00:16:55.339 --> 00:17:06.210	For him, this duality of nature is reflected in the animal aspect of man for which the mere fulfillment of his necessities constitute the happiness.
8.srt	00:17:06.329 --> 00:17:22.049	So, that is the one side of man that is similar to other species like animal, where man may believe that his real joy, his real happiness is there in realization or fulfillment of his necessity or his needs.
8.srt	00:17:23.170 --> 00:17:33.250	So, once So, once your needs are fulfilled, needs here means material needs or your immediate concerns, if that is fulfilled and achieved, man may feel happy.
8.srt	00:17:33.490 --> 00:17:37.150	So, that is one side of man, one kind of nature in human being.
8.srt	00:17:37.150 --> 00:17:51.170	The other which is more deeper, which is more fundamental that is the aspect of universal man who is concerned with neither happiness nor suffering, but strives for something greater.
8.srt	00:17:51.430 --> 00:18:00.670	And this is something greater is connected to the previous theme we were discussing about the mysterious existence of man, when this man come into being.
8.srt	00:18:00.960 --> 00:18:02.019	What is the origin?
8.srt	00:18:02.200 --> 00:18:03.299	What is the objective?
8.srt	00:18:03.380 --> 00:18:04.120	Who am I?
8.srt	00:18:04.120 --> 00:18:14.170	So, that kind of question is something which constantly, put the man in search of something which is beyond his immediate or biological needs.
8.srt	00:18:14.440 --> 00:18:30.370	And there, he considered it is something which is beyond happiness or beyond the suffering, but it is kind of continuous striving for knowing this greatness, this mysterious existence in all of us.
8.srt	00:18:31.430 --> 00:18:38.069	And it is connected with this expression that divinity lives in man.
8.srt	00:18:38.930 --> 00:18:57.430	That divinity will emerge, can express itself in the conducive environment of freedom or man has not submitted his views, his understanding, his intellect to the masses or to the collective imposition and blindly imitate it.
8.srt	00:19:02.509 --> 00:19:14.000	that can be developed when the man using his intellect constantly, trying to understand this higher or something greater in his or her existence.
8.srt	00:19:14.069 --> 00:19:23.200	So, in this world, he used this as perfection of man or personality that he talks about or what he called magnificence.
8.srt	00:19:23.240 --> 00:19:39.559	So, this dual or duality in man's nature is one which is very basic and in many philosophy, you know, Isaiah Berlin and many others, continental philosophers talking about the lower self and the higher self.
8.srt	00:19:40.000 --> 00:19:51.539	So, the lower self is about the basic cardinal necessities of human existence and higher self is towards realization of something more spiritual, something more ethical, moral and such questions.
8.srt	00:19:51.829 --> 00:20:07.419	So, Tagore understood this duality in manís nature and he also acknowledged that in all of us, I mean, all of human being, there is the expression of divinity.
8.srt	00:20:07.769 --> 00:20:21.049	Divinity in the forms of humanity which allows that being to connect with other, to relate with others and to develop a relationship of cooperation, mutual trust or love and in that way, he realized himself.
8.srt	00:20:21.599 --> 00:20:39.710	or herself, she realized herself and also, she connect with the others and form a social, form a collective that helps in the overall development or creation of something which is greater than the individual self.
8.srt	00:20:40.029 --> 00:20:45.649	So, Ravindra Tagore did understood this duality in this human nature.
8.srt	00:20:46.139 --> 00:20:51.460	Now, unlike animals, Tagore further writes, man cannot be confirmed.
8.srt	00:20:51.799 --> 00:20:53.380	to his natural conditions.
8.srt	00:20:53.549 --> 00:20:57.789	It is in the crossing of his natural condition that lies his glory.
8.srt	00:20:58.079 --> 00:21:04.769	So, that is something about inherent search in man to transcend his immediate physical condition.
8.srt	00:21:04.799 --> 00:21:10.819	So, that makes the human species very distinct from the other species.
8.srt	00:21:10.819 --> 00:21:10.910	Why?
8.srt	00:21:10.910 --> 00:21:29.000	Because the man by his inbuilt nature which is not just biological or physical, but also, something which is transcendental, which transcends their biological or physical needs cannot conform to his natural condition.
8.srt	00:21:33.680 --> 00:21:36.870	Natural condition is mere natural or material condition of his or her life.
8.srt	00:21:37.180 --> 00:21:47.220	So, man constantly, tries to transcend his material or physical condition in search of something higher, something deeper, something greater and tries to understand this.
8.srt	00:21:47.519 --> 00:21:56.420	And as far as man is allowed to search for this greater, higher meaning of his or her life and there is own restriction on that.
8.srt	00:21:56.470 --> 00:22:01.039	And man constantly, strives to understand these higher laws.
8.srt	00:22:04.919 --> 00:22:23.159	There lies the glory and that is the whole focus in Rabindranath Tagore, the evolution of man from one kind of stage to the other kind of stages and then to the understanding or realization with this immersion of self with this.
8.srt	00:22:23.539 --> 00:22:39.409	So, complete realization of selflessness or existence with self in the community with others based on true love, trust, cooperation is something which remains the ideal for the Tagore and that can be achieved when man realize or tries to.
8.srt	00:22:39.710 --> 00:22:45.630	constantly, try to understand this greater laws and there is no restriction on that.
8.srt	00:22:46.640 --> 00:22:50.690	Now, what we also find that he is not exclusively, an individual.
8.srt	00:22:50.859 --> 00:23:03.079	He is also one in a spirit with the universal man under whose inspiration the individual engages in expressing his ultimate truth through crossing nature's limitations.
8.srt	00:23:03.079 --> 00:23:10.529	So, this is quotation from Tagore's essays, where he argues that he or the man or any individual.
8.srt	00:23:10.809 --> 00:23:19.569	is not exclusively, an individual that means, confined to him or her physical biological being.
8.srt	00:23:19.889 --> 00:23:27.259	It is not very individualistic in terms of atomistic individual or autonomous individual.
8.srt	00:23:27.259 --> 00:23:33.029	For Tagore, this individual is one in a spirit with the universal man.
8.srt	00:23:33.029 --> 00:23:43.839	Now, this universal man can be considered as something which is in all of us and we are expression of this one universal higher self.
8.srt	00:23:45.549 --> 00:23:53.419	or universal man and on that basis, we try to connect with each other and develop a kind of collective solidarity.
8.srt	00:23:53.419 --> 00:24:12.109	So, this individual for Tagore is one in a spirit with the universal man and in understanding or under the guidance or inspiration of this universal man, he realized or understand the existence of his ultimate truth.
8.srt	00:24:12.329 --> 00:24:14.190	What is the ultimate truth?
8.srt	00:24:14.720 --> 00:24:18.539	The realization of the fact.
8.srt	00:24:18.859 --> 00:24:23.169	that we all are part of same species or same humanity.
8.srt	00:24:23.269 --> 00:24:42.289	And therefore, we should collaborate, we should develop the relationship with others on the basis of this principle that in all of us lies something which is part of the same universal man and that will be the true basis of cooperation, true basis of solidarity for Tagore.
8.srt	00:24:42.289 --> 00:24:45.399	And therefore, one can once we realize this.
8.srt	00:24:49.799 --> 00:25:08.379	true or ultimate truth of our existence, we can transcend all kind of natural limitations, be it natural in terms of the surroundings, material surroundings of our life, in terms of religious, narrow definition of religion, in terms of caste, in terms of ethnicity, in terms of language.
8.srt	00:25:09.079 --> 00:25:27.279	In so many ways, which tries to distinct or differentiate between one kind of man to the other kind of man can be transcended according to Tagore, if one believes in this ultimate truth of our existence, where we are all part of same universal man or in terms of humanity.
8.srt	00:25:27.579 --> 00:25:37.869	the understanding of humanity, then and that can be the basis of true cooperation between and among different groups, be it on the basis of caste, religion, nation, etc.
8.srt	00:25:38.839 --> 00:25:47.400	So, that is very crucial understanding of the relationship that individual shares with the universal man.
8.srt	00:25:47.609 --> 00:26:04.380	Finally, on this discussion on idea of man, Tagore believes that man is a finite as well as infinite being simultaneously, and he is finite in his immediate individuality and infinite in his union with the universal spirit.
8.srt	00:26:04.660 --> 00:26:14.140	Now, that connects with the individual expression of divinity or universal man with the something which is larger, which is greater than all of us put together.
8.srt	00:26:14.539 --> 00:26:17.769	Now, here I mean, one needs to understanding of life.
8.srt	00:26:17.970 --> 00:26:19.769	in Tagore's political philosophy.
8.srt	00:26:19.769 --> 00:26:23.450	Therefore, Tagore life is something which cannot be measured, which cannot be quantified.
8.srt	00:26:23.450 --> 00:26:49.490	It can be valued or that value is something one can realize and that realization comes through this engagement, mental engagement or realization, emotional, psychological realization with the something which is beyond us, something which and we carry in it.
8.srt	00:26:49.490 --> 00:26:52.500	So, this relationship between universal and the particular.
8.srt	00:26:54.839 --> 00:26:56.709	is very crucial for Tagore.
8.srt	00:26:56.769 --> 00:27:02.119	And therefore, he believes that in men, you have both finite and infinite at the same time.
8.srt	00:27:02.250 --> 00:27:03.339	What is finite in men?
8.srt	00:27:03.389 --> 00:27:08.879	The immediate individuality, all of us lives in a particular time and a space.
8.srt	00:27:08.879 --> 00:27:20.309	And that time and a space sets a limit on our understanding or our discretion or our judgment or our grasp over reality.
8.srt	00:27:20.369 --> 00:27:26.769	But that can be transcended once we realize our relationship with something.
8.srt	00:27:29.399 --> 00:27:37.720	And that is the ultimate truth of our existence, when we realize that we are limited in our time and space.
8.srt	00:27:37.720 --> 00:27:43.399	But at the same time, we carry in ourselves the same divinity or same humanity.
8.srt	00:27:43.750 --> 00:27:52.809	And once we realize it in each other, then the true basis of cooperation or trust is possible.
8.srt	00:27:53.159 --> 00:27:57.649	And that is what he calls this finite and infinite at the same time in.
8.srt	00:28:01.029 --> 00:28:01.789	the human nature.
8.srt	00:28:02.299 --> 00:28:07.819	Again, through this quotation, we will try to understand something about his idea on man.
8.srt	00:28:08.210 --> 00:28:24.100	So, I will just quote that from the time when man became truly conscious of his own self, he also became conscious of a mysterious spirit of unity which forms its manifestation through him in his society.
8.srt	00:28:24.269 --> 00:28:32.170	So, the realization of man about himself is also to be conscious of a mysterious spirit of unity.
8.srt	00:28:32.450 --> 00:28:40.309	That unity between self and something which is universal, something which is greater than the self and this found its manifestation through him in his society.
8.srt	00:28:40.539 --> 00:28:49.860	It is subtle medium of relationship between individuals which is not for any utilitarian purpose but for its own ultimate truth.
8.srt	00:28:50.279 --> 00:28:53.769	Not a sum of arithmetic but a value of life.
8.srt	00:28:53.850 --> 00:29:02.860	Somehow, man has felt that his comprehensive spirit of unity has a divine character which could claim the sacrifice of all.
8.srt	00:29:03.050 --> 00:29:11.200	that is individual in him that in it dwells the highest meaning transcending his limited self representing his best freedom.
8.srt	00:29:11.390 --> 00:29:34.269	Now, there he defines both understanding of man, the consciousness of man about himself, his place in the larger society and also, why his life is not just for a utilitarian purpose or some arithmetic calculation, but to realize this ultimate truth, true meaning of life.
8.srt	00:29:34.720 --> 00:29:39.200	And, there lies the greatest freedom, ultimate freedom for the human being.
8.srt	00:29:39.600 --> 00:29:56.030	So, what he says is that when man gets became truly conscious of his own self, that is, own individualistic self, he also, become conscious of a mysterious unity, mysterious spirit of unity that he founds in his society.
8.srt	00:29:56.760 --> 00:30:03.050	It is a subtle medium of relationship between individuals that he shares with the other individuals in the society.
8.srt	00:30:03.160 --> 00:30:08.270	This relationship between other individuals is not for utilitarian purpose.
8.srt	00:30:08.580 --> 00:30:10.090	What is utilitarian purpose?
8.srt	00:30:11.680 --> 00:30:18.210	We try to develop relationship with other human beings because it helps us in achieving our own interest or self-interest.
8.srt	00:30:18.460 --> 00:30:41.330	Now, this whole concept of civil society, if you read in Hegel or in many other thinkers, the relationship between individual is guided by their self-interest or maximization of self-interest or utilitarian philosophy, everything which is good for the greatest number that should be desirable, that should be done.
8.srt	00:30:42.289 --> 00:30:50.450	Tagore is someone who is not articulating life or human life in a utilitarian purpose.
8.srt	00:30:50.539 --> 00:30:57.940	Everything is weighed or measured on the basis of its utility or its on the basis of its use value.
8.srt	00:30:58.019 --> 00:31:11.319	For him, this relationship between man and men is for its own ultimate truth and this is not some, so, realization of this ultimate truth.
8.srt	00:31:14.220 --> 00:31:17.130	is the search of human life or man life.
8.srt	00:31:17.210 --> 00:31:31.009	So, therefore, once man realized that comprehensive spirit of unity, he also, understand the divine character which could claim the sacrifice of all that is individual.
8.srt	00:31:31.009 --> 00:31:44.579	So, then once human or man, human being or man realizes this comprehensive spirit of unity, then anything that is individual in his spirit can be sacrificed for the realization of that.
8.srt	00:31:44.930 --> 00:31:50.340	ultimate truth and that is where lies the best freedom in human life.
8.srt	00:31:50.370 --> 00:31:53.269	So, he regards individual as expression of divine.
8.srt	00:31:53.759 --> 00:32:02.299	Divine is something which is about understanding this greater self or the connection with the universal man in individual soul.
8.srt	00:32:02.670 --> 00:32:07.600	So, by uniting with the divine, he can evolve to the supreme man.
8.srt	00:32:07.910 --> 00:32:14.819	So, idea of perfection, idea of attaining a personality or character of one's own are not guided by other.
8.srt	00:32:15.360 --> 00:32:21.180	be it society or religion or the caste or the political organization such as a state.
8.srt	00:32:21.519 --> 00:32:28.590	So, one realizes this divinity, then one can evolve into the supreme being where one is evolved with the other.
8.srt	00:32:28.590 --> 00:32:32.050	So, the characterization of Gandhi as Mahatma is the greater soul.
8.srt	00:32:32.050 --> 00:32:40.710	So, you can realize the pain and suffering or the feelings of others in your own self, once you realize this fundamental truth of your existence.
8.srt	00:32:40.710 --> 00:32:44.900	So, that is how he conceptualized modern man.
8.srt	00:32:45.859 --> 00:33:00.170	So, he believed therefore, in the unity of man despite the distinction of time and place, we are all simultaneously conditioned by our immediate surroundings in terms of time and space and yet, we realize the unity with the others.
8.srt	00:33:00.569 --> 00:33:06.970	So, it is the ability to feel the presence of one spirit in all men that makes one a great soul.
8.srt	00:33:07.309 --> 00:33:17.690	So, the idea of Mahatma, one feels the existence or presence of one spirit in all men or all in one is what makes a soul a great soul or Mahatma.
8.srt	00:33:17.730 --> 00:33:22.970	So, the coexistence of finite and infinite men, personal and the universal man.
8.srt	00:33:23.359 --> 00:33:27.089	characterizes the distinctive conception of man in Tagore's writing.
8.srt	00:33:27.119 --> 00:33:47.410	So, this is the perhaps, the best way to summarize his understanding of man which characterizes the simultaneous existence of finite that is his immediate biological or physical being with the infinite which is universal being, universal spirit in man and that is what characterized the conception of man in Tagore's writing.
8.srt	00:33:47.559 --> 00:33:53.029	So, Tagore was in his definition or understanding of man.
8.srt	00:33:56.230 --> 00:34:17.610	was trying to create a space for individual choice that stood apart from the imposed collectivities, be it traditional Indian institutions like caste, religion and patriarchal families or imperial subjecthood of colonial rule or contemporary mass movements for nationalism.
8.srt	00:34:18.099 --> 00:34:27.989	So, Tagore, in his whole writing, in his whole creative expression in different genre or engagement with other thinkers such as Gandhi and many others.
8.srt	00:34:28.449 --> 00:34:38.519	He was trying to create a space for this individual, individual who believes in this simultaneous existence of finite and infinite within his or her own personality.
8.srt	00:34:38.909 --> 00:35:00.139	So, he wanted this individual to have choice and as you know, many of our societies including India deny the individual this choice to think for himself or herself, to decide for himself or herself, be it half panchayat or some restriction by the state on the freedom of speech and expression.
8.srt	00:35:00.419 --> 00:35:01.959	So, all these things are.
8.srt	00:35:02.730 --> 00:35:06.529	some kind of restriction, some kind of restraint to the individual choice.
8.srt	00:35:06.869 --> 00:35:25.319	And Tagore, remains somewhat very critical of this kind of restrictions, whether it is coming from the Indian traditional institutions like caste, religion or patriarchal families or the imperial rule such as colonialism or British rule in India or the contemporary mass movements for nationalism.
8.srt	00:35:25.349 --> 00:35:32.119	And we have seen in his critique of nationalism, how it denies individual, his moral or ethical search.
8.srt	00:35:32.559 --> 00:35:36.730	And this is the good point to enter into this debate between.
8.srt	00:35:37.179 --> 00:35:38.480	Gandhi and Tagore.
8.srt	00:35:38.630 --> 00:35:59.619	Now, there is a very good work on this debate between Gandhi and Tagore by Savasachibhatacharya and I request you all to go through this work and many of the themes that we are going to discuss in this part of our lecture, we will discuss it again when we will discuss Gandhi.
8.srt	00:36:00.019 --> 00:36:10.519	So, there is this mutual respect or admiration between these two stalwarts of modern India, Gandhi and Tagore.
8.srt	00:36:11.000 --> 00:36:17.430	and yet very strong differences on many social and political issues between them.
8.srt	00:36:17.660 --> 00:36:23.390	It is well known that Mahatma Gandhi used to call Tagore the poet or the Gurudev.
8.srt	00:36:23.720 --> 00:36:40.060	So, both were in a way, deeply, emotionally connected with each otherís views and role and respected each otherís opinion and yet share very strong differences on so many issues.
8.srt	00:36:40.060 --> 00:36:44.970	So, in this part of our lecture, we are going to discuss some of those differences.
8.srt	00:36:45.530 --> 00:36:49.400	So, this part is Tagore, the Mahatma and the poet chronologies.
8.srt	00:36:49.769 --> 00:36:59.039	So, if you basically, go by this Savasachi Bhattacharya's work on Mahatma and the poet, there are these collection of letters are divided into different periods.
8.srt	00:36:59.400 --> 00:37:11.579	So, in first period from 1915 to 1922, so, we can through these chronology, we can situate these two thinkers in the historical context that was unfolding in India.
8.srt	00:37:12.030 --> 00:37:15.250	So, during this period, Gandhi returned to India.
8.srt	00:37:15.639 --> 00:37:22.970	There was development for non-cooperation and use of satyagraha as a political tool.
8.srt	00:37:22.970 --> 00:37:30.550	And Tagore was someone who realized the role that Gandhi can play in freedom struggle in India.
8.srt	00:37:30.550 --> 00:37:41.170	But he was very skeptical of the instrumental use of satyagraha in the non-cooperation movement by some of the followers of Gandhi to promote bigotry.
8.srt	00:37:41.170 --> 00:37:44.690	So, Tagore was someone who want the individual.
8.srt	00:37:46.799 --> 00:38:02.230	to realize his or her individuality and then act upon those realizations and not by blind or mere blind following or mere imitation of a thought even if it is coming from someone like Mahatma Gandhi.
8.srt	00:38:02.659 --> 00:38:13.089	So, he was very skeptical of this instrumental use of Satyagraha during the non-cooperation movement especially, by many of his followers which in the name of Satyagraha was promoting bigotry.
8.srt	00:38:13.130 --> 00:38:21.880	However, Gandhi was aware of the misuse of his ideal of Satyagraha in some instances by some people, but regarded them not as his true followers.
8.srt	00:38:22.719 --> 00:38:26.130	He also, rejected that it happened in the non-cooperation movement particularly.
