filename	timestamp	sentence
48.srt	00:09:21.009 --> 00:09:24.659	So, if you know f of x comma y is an image.
48.srt	00:09:25.009 --> 00:09:29.539	So, in the DCT what we will take it.
48.srt	00:09:29.599 --> 00:09:32.329	So, the image what you will be getting it is f.
48.srt	00:09:32.759 --> 00:09:40.249	So, you will be seeing that here it is represented in YCbCr basically.
48.srt	00:09:40.419 --> 00:09:47.439	So, this is the luminance and these are the chromium what you will have it in the image data.
48.srt	00:09:47.719 --> 00:09:52.969	So, you will be if you are considering the colour image.
48.srt	00:09:53.329 --> 00:10:00.909	So, instead of RGB so, we can represent it in this YCbCr format.
48.srt	00:10:01.249 --> 00:10:03.009	So, you will be seeing.
48.srt	00:10:03.419 --> 00:10:10.329	even in storage you have a JPEG image, BMP image, TIFF image.
48.srt	00:10:10.329 --> 00:10:16.359	So, you can compare which one consumes less storage for your storages.
48.srt	00:10:16.579 --> 00:10:27.009	So, we will consider 8 by 8 of the thing as you can see each one is divided into blocks of 8 by 8.
48.srt	00:10:27.269 --> 00:10:31.889	So, we will be using that and then we will do the DCT of it.
48.srt	00:10:32.429 --> 00:10:36.189	Then what we have is F, U, Y is the.
48.srt	00:10:36.439 --> 00:10:40.279	output what we have it and do the quantization.
48.srt	00:10:40.659 --> 00:11:01.729	So, we will call that quantized as FQ of u, v and that output what you will be feeding it for the sending through the channel what you can send it and then this is the receiving channel side of it what you will be looking at it.
48.srt	00:11:02.109 --> 00:11:07.739	So, you will be doing the you can have the either the run link.
48.srt	00:11:08.839 --> 00:11:31.669	coding you can do and then you will be using the differential PCM coding to generate our entropy coding part of it and then it can be stored as data if you want to store it with header and then tables what you will be getting it from your quantization tables of what type of quantization if you have used it for this image.
48.srt	00:11:31.669 --> 00:11:39.419	So, this is how the data is going to be stored and then you will be having the coding.
48.srt	00:11:39.609 --> 00:11:55.229	tables also whether you have used the zigzag scan and then what type of coding tables you will be putting it and then you will be using in storing the images and which you can retrieve it back.
48.srt	00:11:55.729 --> 00:12:08.969	So, what it says is quantization using a table or using a constant what you can do it and then the scanning is going to be zigzag scan to exploit redundancy we will see in a while with an example.
48.srt	00:12:09.499 --> 00:12:15.769	Then you will be using the differential pulse code modulation DPCPN and the DC component.
48.srt	00:12:16.109 --> 00:12:21.129	And, run length coding what you can incorporate on the AC components.
48.srt	00:12:21.129 --> 00:12:30.339	So, then you will be doing the entropy coding that is usually Hoffman code what popularly in the JPEG what you can have it of the final output.
48.srt	00:12:30.889 --> 00:12:31.919	So, what happens?
48.srt	00:12:31.919 --> 00:12:38.519	The first step what we have is the discrete cosine transform.
48.srt	00:12:39.209 --> 00:12:46.289	So, this converts the information contained in our block of 8 by 8 of pixels from.
48.srt	00:12:46.569 --> 00:12:49.569	spatial domain to the frequency domain.
48.srt	00:12:50.179 --> 00:12:56.939	So, in the case of FFT from time domain to frequency domain we transform.
48.srt	00:12:57.399 --> 00:13:01.369	Here it is from the spatial domain will be going into the frequency domain.
48.srt	00:13:01.899 --> 00:13:13.159	So, a simple analogy what it uses is that is uncertain list of 12 numbers between only 0 and 3 value what you are considering.
48.srt	00:13:20.169 --> 00:13:21.349	So, this is the thing what you have it 2312201101 0 and 0.
48.srt	00:13:21.979 --> 00:13:45.279	So, how we are going to do the transformation of this list involving two steps ok. First is sort the list that is we know that what is the this thing either it is upwards sorting you can do or downwards sorting what you can do the thing then sort it.
48.srt	00:13:58.139 --> 00:14:06.199	The second step is what you are going to use is 10100 that is consider with transformation of the list involving this thing 2 steps and then sorry count the frequency of occurrence of each of the numbers.
48.srt	00:14:06.199 --> 00:14:14.599	So, we because we have only 0 to 3 means it is only 4 numbers what we can represent here.
48.srt	00:14:14.929 --> 00:14:18.419	So, how many times these got repeated.
48.srt	00:14:18.769 --> 00:14:32.749	So, you will be seeing that 2 has got repeated 4 times and then you will be seeing that 3 is repeated 4 times this is the repetition rate what you will be putting it and through this transformation.
48.srt	00:14:33.229 --> 00:14:40.429	So, we lost the what we say is spatial information, but captured the frequency information part of it.
48.srt	00:14:40.769 --> 00:14:44.469	So, what is the frequency of numbers occurrence what we have collected.
48.srt	00:14:45.069 --> 00:14:55.929	So, there are other transformations which retain the spatial information like example Fourier transform, DCT etcetera.
48.srt	00:14:56.319 --> 00:15:02.119	So, therefore, allowing us to move back and forth between spatial and then frequency domains.
48.srt	00:15:03.609 --> 00:15:09.549	So, as an So, running the MATLAB that is we consider the discrete cosine transform.
48.srt	00:15:10.189 --> 00:15:21.069	So, this is the original signal what it has been considered and when you take the DCT, this is the DCT values what you will be getting it.
48.srt	00:15:21.069 --> 00:15:33.909	So, as you can see only in the small frequency that is lower frequency you have some values both positive and negative and after that you will be seeing that it is almost 0.
48.srt	00:15:34.429 --> 00:15:46.389	Then what I can do is this can be represented as 0 and then if I reconstruct that is I take the 1D inverse transform then I will be getting back my signal.
48.srt	00:15:46.909 --> 00:15:55.319	to show that how it is going to be the difference between the original and then are this thing reconstructed is shown here.
48.srt	00:15:55.869 --> 00:16:02.169	So, that is blue shows the original one and then the orange one is showing the reconstructed one.
48.srt	00:16:02.169 --> 00:16:07.319	So, you will be seeing that with little difference almost it is following the original one.
48.srt	00:16:07.789 --> 00:16:18.879	So, you will be seeing as an this thing in the case of image how it is going to look like this is original lena image when I take a DCT of this.
48.srt	00:16:20.389 --> 00:16:24.029	that is 2D DCT basically this is how the coefficients what will look like.
48.srt	00:16:24.029 --> 00:16:39.929	And then what we do is we put a threshold and then we eliminate the coefficients and make them zeros then we reconstruct the lossy information then what we after reconstruction we take a inverse DCT.
48.srt	00:16:40.029 --> 00:16:45.989	So, this is the reconstruction part of it.
48.srt	00:16:45.989 --> 00:16:48.479	So, you will be seeing that.
48.srt	00:16:54.949 --> 00:17:02.779	Our human eye perception what you can see is visually what you see is not much difference between the two.
48.srt	00:17:03.039 --> 00:17:10.969	Sorry, I did not take the difference between the original image and then the reconstructed image and then we can plot that also.
48.srt	00:17:11.369 --> 00:17:19.029	So, then we will get the complete information how much information is lot, but still our perception of eye has unable to make out.
48.srt	00:17:19.109 --> 00:17:23.739	So, only if you closely observe what you will be looking with the difference.
48.srt	00:17:23.869 --> 00:17:24.819	So, that is it had a 64000 pixels.
48.srt	00:17:25.179 --> 00:17:37.289	So, from 3200 to 64000 it was made zeros and then only use only 0 to 3200 images to reconstruct.
48.srt	00:17:41.219 --> 00:17:42.869	by using IDCT.
48.srt	00:17:43.469 --> 00:17:48.169	So, we will see in the lab these examples how we will be doing it.
48.srt	00:17:48.749 --> 00:17:59.489	So, now one more comparison we said that even the discrete Fourier transform is going to work in the frequency domain for our images and discrete cosine transform.
48.srt	00:17:59.799 --> 00:18:08.939	So, we will see that with an example you have 8 this thing n is 1D comparison what we are doing it.
48.srt	00:18:09.259 --> 00:18:14.919	So, you have 8 samples with different values what you will be seeing it.
48.srt	00:18:15.259 --> 00:18:19.089	So, it will be in terms of as you can see that.
48.srt	00:18:19.599 --> 00:18:37.369	8, 16, 24 that is what the values what you have at different play distinct samples that is what we say n is 0 to 7 what it is been chosen and these values are passed through FFT and then DCT.
48.srt	00:18:37.699 --> 00:18:40.569	So, this is what the table shows 8 values.
48.srt	00:18:40.569 --> 00:18:49.979	So, you will be getting after doing FFT 36, 10, 10, 6, 6 and then all these are 4s.
48.srt	00:18:50.809 --> 00:19:03.119	When you pass it through the DCT basically, so you will be seeing that this one the first value what we call it as DC coefficient and rest of them we call it as AC coefficients.
48.srt	00:19:03.440 --> 00:19:18.659	So, you will be seeing that maximum value is present in our DC coefficient and then you will be seeing some almost it is we see after the first coefficient rest of them are almost negligible.
48.srt	00:19:19.039 --> 00:19:26.500	So, for reconstruction we will do that 50 percent of the values we strike it off and make them 0s ok.
48.srt	00:19:26.980 --> 00:19:28.990	So, same thing what we will do with.
48.srt	00:19:29.349 --> 00:19:31.419	respect our FFT also.
48.srt	00:19:31.819 --> 00:19:39.339	So, we are striking of these 4 values and then we will take the inverse DCT here and then inverse FFT here.
48.srt	00:19:39.889 --> 00:19:46.369	So, that is IDCT and IFFT what we will be doing it and these are the values what we have got it.
48.srt	00:19:46.740 --> 00:20:00.309	Whereas, in the case of DCT you will be seeing that few of them are exactly represented 824 and then 32, 40, 48 almost same values.
48.srt	00:20:03.950 --> 00:20:17.119	And, then the other one instead of 16 what we have is 15 and then instead of 56 it is 57 instead of 64 it is 63 ok.
48.srt	00:20:17.549 --> 00:20:29.049	But the you can see the graph when we plot it almost it resembles the original plot with little what we call it as loss of information.
48.srt	00:20:29.509 --> 00:20:35.700	When we reconstruct our this thing from FFT that is IFFT we do the thing.
48.srt	00:20:36.049 --> 00:20:39.000	So, you will be seeing lot of difference with.
48.srt	00:20:39.829 --> 00:20:41.879	some places values of it.
48.srt	00:20:42.119 --> 00:20:51.740	So, you will be seeing that here it is gone bad and then here it is little smooth again at the higher end it has gone instead of 64 it is 48.
48.srt	00:20:52.179 --> 00:20:56.899	This is somewhat nearby in these values and then after that it goes down.
48.srt	00:20:57.279 --> 00:21:05.109	So, you will be seeing the advantage of using DCT for compression because we can eliminate these 0s.
48.srt	00:21:05.429 --> 00:21:10.959	That is what it says is we truncate and use inverse transform to compute our F dash.
48.srt	00:21:11.700 --> 00:21:13.000	n in both the cases.
48.srt	00:21:13.700 --> 00:21:16.299	So, coming to 2D DCT.
48.srt	00:21:16.299 --> 00:21:26.109	So, how we are going to incorporate this that is 2 dimensional how do you perform 2D DCT usually what we prefer is 1D transform.
48.srt	00:21:26.670 --> 00:21:40.220	So, how it is going to result in 2D is demonstrated here f of i comma j is your 2D image pixel values what it has been represented here it has been taken as 8 by 8 in this case.
48.srt	00:21:40.559 --> 00:21:44.500	So, first we will do 1D DCT.
48.srt	00:21:44.660 --> 00:21:47.690	that is row wise what you will be doing it.
48.srt	00:21:47.690 --> 00:21:50.700	So, it is shown as row wise DCT what we will do.
48.srt	00:21:51.420 --> 00:21:58.289	And then in the next stage for this input we can do only column wise DCT what we will be taking it.
48.srt	00:21:58.289 --> 00:22:03.799	Since we call it as this is a separable transform DCT.
48.srt	00:22:15.119 --> 00:22:29.750	So, we can use row decomposition and then column decomposition together to get our final output f of u comma v. So, we say that f of 0 0 is called DC component and rest of f of i comma j are going to be called as AC components.
48.srt	00:22:30.650 --> 00:22:38.700	So, how just it is an intuitive example in this picture what you will be seeing it.
48.srt	00:22:39.140 --> 00:22:41.480	So, to show the 2D transform ok.
48.srt	00:22:41.769 --> 00:22:52.970	So, the first one you will be representing all of them are once in thus f of i comma j and then this has a 8 by 8 matrix what you will be seeing it.
48.srt	00:22:53.309 --> 00:22:55.960	So, first we will do the 1D row wise ok.
48.srt	00:22:58.819 --> 00:23:17.860	So, you will be seeing that you will be So, what the function what we are doing is that is f m of w that is mimicking our d c t. So, which will be omega will this is going to vary n will be varying from omega to 8 f of n that is summation what we are doing it.
48.srt	00:23:18.240 --> 00:23:33.970	As you can see first I will be doing it row wise when we add it up this is 8 then omega becomes 0 to either it is 1 then 1 to 8 or it has to be 0 to 7 as you know 8 values what we have to take.
48.srt	00:23:34.160 --> 00:23:39.650	So, omega becomes 2 then we will be doing this summation.
48.srt	00:23:40.009 --> 00:23:41.430	So, which gives you 7.
48.srt	00:23:41.430 --> 00:23:46.829	So, on what you will be doing it and this is how our row wise transformation what it is shown.
48.srt	00:23:46.930 --> 00:23:56.779	Just it is the addition what we have done this is not the one what we will be using it for DCT as it is mentioned here ok.
48.srt	00:23:56.779 --> 00:24:04.339	It is a hypothetical transform and then we will see what is our DCT equation later.
48.srt	00:24:05.630 --> 00:24:09.599	After doing this then we will do column wise ok.
48.srt	00:24:10.059 --> 00:24:12.589	So, how we are going to do column wise?
48.srt	00:24:12.589 --> 00:24:22.250	So, you will be seeing that 8 into 8 64 and 8 into 7 becomes 56 and then you can go on doing that way.
48.srt	00:24:22.599 --> 00:24:25.230	Last one is 8 into 1 ok.
48.srt	00:24:25.490 --> 00:24:27.720	So, which is going to be 1 into 8.
48.srt	00:24:27.779 --> 00:24:29.690	So, you will be getting it 8 here.
48.srt	00:24:30.089 --> 00:24:31.460	The same with the next one.
48.srt	00:24:31.460 --> 00:24:34.970	So, it will be starting if I look from right to left.
48.srt	00:24:35.200 --> 00:24:37.009	So, it will be going from 7 to.
48.srt	00:24:37.480 --> 00:24:41.419	56 same what you have to apply this equation ok.
48.srt	00:24:41.419 --> 00:24:46.159	So, when you add it up column wise you will be doing it.
48.srt	00:24:46.159 --> 00:24:52.799	So, you know that 8 into 8 and here 7 into 8 and 6 into 8.
48.srt	00:24:52.869 --> 00:25:03.190	So, that is how these values have been filled and later on also what you will be doing from here to here what you will be doing ok column wise.
48.srt	00:25:08.180 --> 00:25:15.579	So, this is a intuitive thing to show that how the DCT is going to work in the regular sense the equation is going to be different.
48.srt	00:25:15.890 --> 00:25:29.759	So, this is how you will be getting f m u comma v. Coming with the quantization the next step is in our JPEG compression basically it is quantization.
48.srt	00:25:30.119 --> 00:25:31.410	Why do we need the quantization?
48.srt	00:25:31.410 --> 00:25:35.480	That is to reduce the number of bits per sample.
48.srt	00:25:36.009 --> 00:25:43.799	So, I need not have to as we know that f 7 has to be represented we need 3 bits 1 1 1.
48.srt	00:25:44.089 --> 00:25:46.430	If I have to represent 0 I.
48.srt	00:25:46.759 --> 00:25:52.799	it is enough to show that 1 bit is sufficient for me to represent 0th bit.
48.srt	00:25:53.049 --> 00:26:13.829	So, that is how we can do the reduction that is what it is shown here as an example 101101 which is the value is 45, we need 6 bits to represent and we will truncate it to 4 bits then it becomes 1011 that is what we will be selecting it.
48.srt	00:26:14.170 --> 00:26:17.339	So, I need this also further.
48.srt	00:26:18.419 --> 00:26:20.450	we can represent it as 1 1.
48.srt	00:26:20.819 --> 00:26:26.460	So, compare that is 11 into 4 is 44 against 45.
48.srt	00:26:26.869 --> 00:26:33.609	So, instead of 45 we will represent it as 11 and then because we have represented it 4 bits.
48.srt	00:26:34.029 --> 00:26:39.430	So, I can multiply and then I will be almost nearer 45 ok.
48.srt	00:26:39.720 --> 00:26:44.849	Same way truncate to 3 bits that is 101 what you will be doing it.
48.srt	00:26:45.240 --> 00:26:50.049	So, then what happens the result value what I will get is 5.
48.srt	00:26:50.519 --> 00:27:05.289	So, then what happens it is 8 into 5 what I have to multiply which is 40 again as 45 whether this loss I can take into account that is what will be looking at it.
48.srt	00:27:05.289 --> 00:27:07.299	So, how much quantization it can tolerate.
48.srt	00:27:07.299 --> 00:27:14.350	So, that the more bits we truncate the more precision we lose basically.
48.srt	00:27:14.660 --> 00:27:17.650	So, it depends on how much precision you want to have it.
48.srt	00:27:18.019 --> 00:27:24.190	So, the quantization it is the error is the main source of our lossy compression.
48.srt	00:27:24.769 --> 00:27:38.299	So, I can do uniform quantization that is Q of u comma v is a constant value I can take it and then do the quantization or I can do different ways of quantizations.
48.srt	00:27:38.649 --> 00:27:42.119	So, that is the other one is non uniform quantization.
48.srt	00:27:42.509 --> 00:27:48.339	So, you will be using the quantization tables that is the reason why you have tables in JPEG compression.
48.srt	00:27:48.339 --> 00:28:02.930	So, that is what we say I is most sensitive to low frequencies upper left corner in frequency matrix what it says and then less sensitive to high frequency that is lower right corner.
48.srt	00:28:04.029 --> 00:28:14.840	So, the custom quantization tables can be put in an image as scan header and say what kind of quantization was incorporated.
48.srt	00:28:15.360 --> 00:28:24.740	So, the JPEG standard defines two default quantization tables, one each for luminance and chrominance fine.
48.srt	00:28:25.230 --> 00:28:34.590	So, as an example how the code length we can decrease that is encoding average code length is shown with this way.
48.srt	00:28:36.890 --> 00:29:00.090	A 1 has this thing 18 symbols what will be representing it 18 and then the probability of its occurrence is 0.6 times and binary code to represent 18 is given here and then if we represent with the Huffman coding we represent it as 0 then the length of Huffman code is 1 bit in this case.
48.srt	00:29:00.090 --> 00:29:05.950	So, the same way for A 2 is equal to 25 what it is shown here.
48.srt	00:29:07.519 --> 00:29:09.009	which is occurrence is 0.3.
48.srt	00:29:09.090 --> 00:29:14.590	So, these are the Huffman code length what it is represent 1, 2, 3, 4 and then 5.
48.srt	00:29:14.590 --> 00:29:23.280	Now, if we see how many bits per bits are required to represent our intensity level is shown here.
48.srt	00:29:23.280 --> 00:29:32.380	So, because the occurrence is 0.6 and then I need 1 bit here and then the other ones you multiply this is 0.3 the probability into number of bits.
48.srt	00:29:32.380 --> 00:29:38.400	So, you will be seeing that approximately we need 1.56 bits per intensity level.
48.srt	00:29:38.400 --> 00:29:43.000	So, you will be seeing that does the number of bits required represent our.
48.srt	00:29:44.950 --> 00:29:57.430	pixel intensities drastically is going to be reduced from 8 earlier we had 8 bits which has come down to 1.56 bits per intensity level with our coding.
48.srt	00:29:57.430 --> 00:30:02.170	So, after coding we have to do the scanning.
48.srt	00:30:02.170 --> 00:30:05.070	So, why to do the scanning?
48.srt	00:30:05.070 --> 00:30:12.990	Because in this 8 by 8 different values what we have represented and then we have done the quantization.
48.srt	00:30:17.160 --> 00:30:24.410	So, low frequency coefficients in top of vector basically what we will call it and high frequency coefficients at the bottom what we will look at it.
48.srt	00:30:25.420 --> 00:30:30.430	So, this maps 8 by 8 matrix into 1 into 64 vector.
48.srt	00:30:30.780 --> 00:30:37.230	So, you will be seeing that this is how we will be representing it as 1 into 64.
48.srt	00:30:37.580 --> 00:30:46.920	As you have seen earlier also higher values were for the DC coefficient that is on top and then after that it decreases.
48.srt	00:30:46.920 --> 00:30:48.550	So, this is how will be.
48.srt	00:30:49.009 --> 00:30:54.700	putting it in our zigzag scan what we will do it and then put the values of the bits here.
48.srt	00:30:55.670 --> 00:31:02.590	So, the next one what we say that we will do differential pulse code modulation on the DC components.
48.srt	00:31:03.040 --> 00:31:10.009	So, the DC component value of in each 8 by 8 block is large as we know in the thing.
48.srt	00:31:10.450 --> 00:31:12.910	So, continuously what we can represent it.
48.srt	00:31:12.950 --> 00:31:16.470	So, the first one will be the maximum value what will be having it.
48.srt	00:31:17.180 --> 00:31:23.810	And then use the this thing DPC to represent this that is 1 into 64.
48.srt	00:31:24.259 --> 00:31:25.769	So, this is how.
48.srt	00:31:26.260 --> 00:31:40.340	you will be converting it into lesser this thing value in the initial because the otherwise we need more number of bits to represent this value ok.
48.srt	00:31:40.630 --> 00:31:51.480	So, the next is we can have a run length encoder on AC component that is the 1 into 64 vectors have a lot of 0s in them.
48.srt	00:31:51.950 --> 00:31:54.490	So, more so towards the end of the vector.
48.srt	00:32:01.850 --> 00:32:05.010	So, higher up entries in the vector capture higher frequency that is DCT components which to be capture less of the content.
48.srt	00:32:05.520 --> 00:32:15.810	So, could have been as result of using a quantization table ok. Encode a series of 0s as skip comma value.
48.srt	00:32:16.490 --> 00:32:26.040	So, the this is the pair what you will be sending it ok, where skip is the number of 0s and value is the next non-zero component what you will send.
48.srt	00:32:26.040 --> 00:32:34.230	So, that is sent 0 comma 0s end of block that is sentinel value basically what you will be.
48.srt	00:32:34.660 --> 00:32:44.300	So, you will be seeing that how this is represented and then the run length coding if they are repeating it so many 0s.
48.srt	00:32:44.300 --> 00:32:49.960	So, you will be putting the value skip and then value in this way ok.
48.srt	00:32:50.200 --> 00:33:01.120	So, the next one is what we have to do is entropy coding that is basically for the DC components if you use the thing you will be having size and value what you will be providing it.
48.srt	00:33:01.460 --> 00:33:13.760	So, the code for a value is derived from the following table this is the size what we have it size and value table these are the values and then how you will be generating the code is shown in this.
48.srt	00:33:14.340 --> 00:33:20.880	So, this is how the entropy coding for DC components happens.
48.srt	00:33:21.250 --> 00:33:37.210	So, you will be seeing that as an example if a DC component is 40 and the previous DC component is 48, then what we will do because we are doing the differential pulse code modulation the difference is minus 8.
48.srt	00:33:37.710 --> 00:33:41.140	So, therefore, it is coded as this value.
48.srt	00:33:41.750 --> 00:33:46.450	So, that is 011 the value for representing minus 8.
48.srt	00:33:47.059 --> 00:33:52.410	So, that is these are the values what will be representing it this is the code length.
48.srt	00:33:52.799 --> 00:34:01.329	So, 101 is the size from the same table what you will be taking it and then it reads as 4.
48.srt	00:34:01.789 --> 00:34:09.000	So, you will be seeing that 101 is 5 it reads it as 4 what you will be representing it ok.
48.srt	00:34:09.300 --> 00:34:16.860	The corresponding code from the table at left is 101 here what you are showing it ok. Ok.
48.srt	00:34:17.559 --> 00:34:41.959	So, the code length is 3 bits for 101 this thing size is 4 what you have taken the thing that is length of it is you have chosen as for 8, 4 bits are required and this is how you will be Huffman table for DC component size field what it is shown fine.
48.srt	00:34:42.359 --> 00:34:47.609	Next is what you can have is a entropy coding for your AC components.
48.srt	00:34:48.329 --> 00:34:55.149	So, the range between minus 1023 and etcetera to negative to positive value 1023.
